match_id,season,league,matchday,kickoff,home_team_id,home_team,away_team_id,away_team,dataset_split,home_news_sporting_form_mean_rating,home_news_sporting_form_mention_share,home_news_personnel_situation_mean_rating,home_news_personnel_situation_mention_share,home_news_physical_readiness_mean_rating,home_news_physical_readiness_mention_share,home_news_confidence_and_motivation_mean_rating,home_news_confidence_and_motivation_mention_share,away_news_sporting_form_mean_rating,away_news_sporting_form_mention_share,away_news_personnel_situation_mean_rating,away_news_personnel_situation_mention_share,away_news_physical_readiness_mean_rating,away_news_physical_readiness_mention_share,away_news_confidence_and_motivation_mean_rating,away_news_confidence_and_motivation_mention_share
77354,2025,bl1,11,2025-11-22T18:30:00+01:00,65,1. FC Köln,91,Eintracht Frankfurt,train,0.409091,0.23913,0.333333,0.097826,0.142857,0.076087,0.263158,0.206522,0.208333,0.26087,-0.2,0.163043,0.428571,0.076087,0.384615,0.141304
77349,2025,bl1,11,2025-11-23T15:30:00+01:00,1635,RB Leipzig,134,SV Werder Bremen,train,0.533333,0.365854,-0.736842,0.231707,-0.461538,0.158537,1.0,0.134146,0.923077,0.317073,-0.111111,0.109756,0.25,0.04878,0.909091,0.268293
77352,2025,bl1,11,2025-11-23T17:30:00+01:00,98,FC St. Pauli,80,1. FC Union Berlin,train,-1.466667,0.352941,-0.142857,0.082353,-0.25,0.047059,-0.4,0.117647,0.8,0.121951,-1.0,0.073171,-1.0,0.012195,1.0,0.073171
77360,2025,bl1,12,2025-11-28T20:30:00+01:00,87,Borussia Mönchengladbach,1635,RB Leipzig,train,0.909091,0.255814,0.666667,0.069767,1.0,0.011628,1.0,0.069767,0.823529,0.390805,-0.814815,0.310345,-0.6875,0.183908,0.714286,0.16092
77355,2025,bl1,12,2025-11-29T15:30:00+01:00,40,FC Bayern München,98,FC St. Pauli,train,0.358974,0.46988,1.0,0.012048,1.0,0.012048,0.833333,0.072289,-1.464286,0.337349,0.0,0.024096,1.0,0.012048,-0.384615,0.156627
77359,2025,bl1,12,2025-11-29T15:30:00+01:00,134,SV Werder Bremen,65,1. FC Köln,train,0.0,0.325843,-0.470588,0.191011,-1.0,0.044944,1.058824,0.191011,-0.730769,0.295455,-0.666667,0.136364,-0.5,0.068182,0.454545,0.125
77361,2025,bl1,12,2025-11-29T15:30:00+01:00,80,1. FC Union Berlin,199,1. FC Heidenheim 1846,train,0.466667,0.180723,-0.25,0.048193,-2.0,0.012048,0.909091,0.13253,-1.0,0.404762,0.0,0.02381,0.0,0.0,0.333333,0.035714
77362,2025,bl1,12,2025-11-29T15:30:00+01:00,175,TSG Hoffenheim,95,FC Augsburg,train,1.2,0.1875,0.8,0.0625,1.0,0.0125,1.333333,0.1125,0.545455,0.37931,-0.2,0.114943,0.0,0.011494,1.285714,0.16092
77356,2025,bl1,12,2025-11-29T18:30:00+01:00,6,Bayer 04 Leverkusen,7,Borussia Dortmund,train,1.375,0.415584,-0.8,0.064935,-1.0,0.012987,1.571429,0.181818,0.484848,0.428571,-0.166667,0.077922,-1.0,0.012987,0.782609,0.298701
77363,2025,bl1,12,2025-11-30T15:30:00+01:00,100,Hamburger SV,16,VfB Stuttgart,train,-0.541667,0.303797,-0.727273,0.139241,-1.0,0.037975,0.0,0.050633,1.186047,0.494253,-0.2,0.057471,-0.2,0.057471,1.153846,0.149425
77357,2025,bl1,12,2025-11-30T17:30:00+01:00,91,Eintracht Frankfurt,131,VfL Wolfsburg,train,-0.742857,0.411765,-1.321429,0.329412,-1.0,0.082353,-0.894737,0.223529,-1.483871,0.369048,-1.210526,0.22619,-1.25,0.047619,-0.666667,0.107143
77358,2025,bl1,12,2025-11-30T19:30:00+01:00,112,SC Freiburg,81,1. FSV Mainz 05,train,0.15,0.481928,-0.2,0.120482,-1.0,0.024096,0.136364,0.26506,-0.84,0.649351,-0.931034,0.376623,-0.8,0.25974,-0.814815,0.350649
77365,2025,bl1,13,2025-12-05T20:30:00+01:00,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,train,-1.847222,0.878049,-0.984848,0.804878,-1.0,0.04878,-1.27907,0.52439,-0.90625,0.4,-1.25,0.15,-1.25,0.05,-0.166667,0.075
77367,2025,bl1,13,2025-12-06T15:30:00+01:00,16,VfB Stuttgart,40,FC Bayern München,train,0.625,0.328767,-0.333333,0.123288,0.0,0.09589,1.307692,0.178082,0.625,0.390244,0.5,0.04878,0.0,0.02439,0.777778,0.109756
77368,2025,bl1,13,2025-12-06T15:30:00+01:00,131,VfL Wolfsburg,80,1. FC Union Berlin,train,-1.333333,0.27907,-0.571429,0.081395,0.0,0.011628,-0.111111,0.104651,-0.5,0.311688,-0.333333,0.038961,-1.0,0.012987,0.3,0.12987
77369,2025,bl1,13,2025-12-06T15:30:00+01:00,95,FC Augsburg,6,Bayer 04 Leverkusen,train,-1.12,0.304878,-0.923077,0.158537,0.0,0.0,-0.411765,0.207317,0.833333,0.27907,0.0,0.046512,1.0,0.011628,1.333333,0.034884
77370,2025,bl1,13,2025-12-06T15:30:00+01:00,199,1. FC Heidenheim 1846,112,SC Freiburg,train,0.205882,0.478873,0.0,0.0,0.0,0.0,1.0,0.098592,0.944444,0.45,1.0,0.025,1.0,0.0125,1.0,0.1375
77371,2025,bl1,13,2025-12-06T15:30:00+01:00,65,1. FC Köln,98,FC St. Pauli,train,0.388889,0.444444,0.230769,0.160494,-0.75,0.049383,1.038462,0.320988,0.029412,0.414634,0.5,0.04878,1.0,0.012195,0.8,0.121951
77366,2025,bl1,13,2025-12-06T18:30:00+01:00,1635,RB Leipzig,91,Eintracht Frankfurt,train,0.761905,0.253012,-0.533333,0.180723,-0.5,0.048193,0.8,0.120482,-0.05,0.240964,-0.076923,0.156627,0.2,0.060241,-0.384615,0.156627
77372,2025,bl1,13,2025-12-07T15:30:00+01:00,100,Hamburger SV,134,SV Werder Bremen,train,-0.041667,0.285714,-0.666667,0.178571,-0.2,0.059524,0.714286,0.25,0.214286,0.175,0.411765,0.2125,1.0,0.0625,1.0,0.2875
77364,2025,bl1,13,2025-12-07T17:30:00+01:00,7,Borussia Dortmund,175,TSG Hoffenheim,train,-0.071429,0.333333,0.5,0.047619,0.0,0.0,-0.777778,0.107143,1.166667,0.296296,1.0,0.049383,1.0,0.024691,1.25,0.148148
77379,2025,bl1,14,2025-12-12T20:30:00+01:00,80,1. FC Union Berlin,1635,RB Leipzig,train,-1.142857,0.186667,1.0,0.066667,0.5,0.053333,0.375,0.106667,1.066667,0.352941,0.0,0.023529,0.0,0.0,1.125,0.094118
77375,2025,bl1,14,2025-12-13T15:30:00+01:00,91,Eintracht Frankfurt,95,FC Augsburg,train,-1.347826,0.277108,-0.222222,0.108434,-0.5,0.024096,-0.111111,0.108434,0.233333,0.352941,-0.416667,0.141176,0.5,0.023529,0.125,0.094118
77378,2025,bl1,14,2025-12-13T15:30:00+01:00,87,Borussia Mönchengladbach,131,VfL Wolfsburg,train,0.952381,0.256098,-1.0,0.060976,-1.0,0.036585,0.833333,0.073171,-0.5,0.318182,-0.117647,0.193182,0.0,0.034091,-0.3,0.113636
77380,2025,bl1,14,2025-12-13T15:30:00+01:00,98,FC St. Pauli,199,1. FC Heidenheim 1846,train,-1.214286,0.170732,0.666667,0.036585,-0.5,0.02439,0.666667,0.036585,0.5,0.325581,1.333333,0.034884,2.0,0.011628,1.0,0.093023
77381,2025,bl1,14,2025-12-13T15:30:00+01:00,175,TSG Hoffenheim,100,Hamburger SV,train,-0.272727,0.127907,-1.0,0.127907,-1.0,0.011628,1.5,0.093023,0.217391,0.252747,-0.333333,0.065934,-0.333333,0.032967,1.0,0.153846
77374,2025,bl1,14,2025-12-13T18:30:00+01:00,6,Bayer 04 Leverkusen,65,1. FC Köln,train,-0.666667,0.194805,-0.5,0.12987,-1.0,0.051948,1.5,0.103896,-0.37037,0.325301,-0.555556,0.108434,0.0,0.0,0.909091,0.13253
77376,2025,bl1,14,2025-12-14T15:30:00+01:00,112,SC Freiburg,7,Borussia Dortmund,train,0.708333,0.27907,-0.2,0.05814,-0.2,0.05814,0.75,0.186047,-0.225806,0.3875,-0.769231,0.1625,-1.058824,0.2125,-1.058824,0.2125
77373,2025,bl1,14,2025-12-14T17:30:00+01:00,40,FC Bayern München,81,1. FSV Mainz 05,train,1.291667,0.285714,0.2,0.119048,-0.75,0.047619,0.888889,0.107143,-0.785714,0.545455,-0.785714,0.363636,-0.75,0.103896,0.15,0.25974
77377,2025,bl1,14,2025-12-14T19:30:00+01:00,134,SV Werder Bremen,16,VfB Stuttgart,train,-0.461538,0.302326,-0.75,0.232558,-0.818182,0.127907,0.444444,0.209302,0.394737,0.44186,0.461538,0.151163,1.0,0.011628,0.428571,0.162791
77382,2025,bl1,15,2025-12-19T20:30:00+01:00,7,Borussia Dortmund,87,Borussia Mönchengladbach,train,-0.285714,0.259259,-0.8,0.123457,-0.666667,0.037037,0.333333,0.148148,-0.52381,0.253012,-0.529412,0.204819,-0.4,0.060241,0.625,0.096386
77385,2025,bl1,15,2025-12-20T15:30:00+01:00,16,VfB Stuttgart,175,TSG Hoffenheim,train,0.6,0.176471,-0.473684,0.223529,0.285714,0.082353,1.076923,0.152941,1.0,0.241379,-0.777778,0.103448,1.6,0.057471,0.833333,0.068966
77386,2025,bl1,15,2025-12-20T15:30:00+01:00,131,VfL Wolfsburg,112,SC Freiburg,train,0.62963,0.317647,-0.6,0.176471,0.333333,0.035294,1.0,0.117647,0.166667,0.206897,-1.0,0.103448,-0.142857,0.08046,1.166667,0.068966
77387,2025,bl1,15,2025-12-20T15:30:00+01:00,95,FC Augsburg,134,SV Werder Bremen,train,-0.230769,0.285714,-0.75,0.175824,-1.0,0.010989,0.533333,0.164835,-0.852941,0.369565,-1.235294,0.184783,-0.777778,0.097826,-0.052632,0.206522
77389,2025,bl1,15,2025-12-20T15:30:00+01:00,65,1. FC Köln,80,1. FC Union Berlin,train,0.121212,0.370787,0.083333,0.134831,0.625,0.089888,1.05,0.224719,0.826087,0.261364,-0.833333,0.068182,-0.333333,0.034091,1.0,0.170455
77390,2025,bl1,15,2025-12-20T15:30:00+01:00,100,Hamburger SV,91,Eintracht Frankfurt,train,0.28,0.301205,-1.3,0.240964,-1.076923,0.156627,0.666667,0.108434,-0.3125,0.181818,-0.045455,0.25,0.333333,0.068182,0.25,0.090909
77384,2025,bl1,15,2025-12-20T18:30:00+01:00,1635,RB Leipzig,6,Bayer 04 Leverkusen,train,0.277778,0.227848,-0.863636,0.278481,-0.5,0.050633,1.0,0.088608,0.0625,0.190476,-0.6875,0.190476,-0.25,0.047619,1.25,0.047619
77383,2025,bl1,15,2025-12-21T15:30:00+01:00,81,1. FSV Mainz 05,98,FC St. Pauli,train,0.142857,0.628205,0.5,0.128205,0.0,0.051282,0.714286,0.269231,-0.222222,0.243243,-0.666667,0.040541,1.0,0.013514,1.0,0.081081
77388,2025,bl1,15,2025-12-21T17:30:00+01:00,199,1. FC Heidenheim 1846,40,FC Bayern München,train,-0.84,0.308642,-0.5,0.024691,0.0,0.0,0.1,0.123457,0.37931,0.367089,-0.4,0.189873,-0.5,0.050633,0.25,0.101266
77393,2025,bl1,16,2026-01-09T20:30:00+01:00,91,Eintracht Frankfurt,7,Borussia Dortmund,train,-0.3,0.125,0.266667,0.1875,0.2,0.0625,0.529412,0.2125,0.517241,0.3625,-0.705882,0.2125,0.6,0.1875,0.3,0.25
77394,2025,bl1,16,2026-01-10T15:30:00+01:00,112,SC Freiburg,100,Hamburger SV,train,1.0,0.089744,0.333333,0.038462,0.333333,0.038462,1.0,0.012821,-0.217391,0.267442,0.142857,0.162791,0.714286,0.081395,0.4,0.174419
77398,2025,bl1,16,2026-01-10T15:30:00+01:00,80,1. FC Union Berlin,81,1. FSV Mainz 05,train,0.0,0.0125,0.0,0.0,0.0,0.0,1.0,0.0375,-1.142857,0.162791,0.0,0.046512,1.0,0.011628,0.5,0.046512
77400,2025,bl1,16,2026-01-10T15:30:00+01:00,199,1. FC Heidenheim 1846,65,1. FC Köln,train,-0.84,0.357143,-0.625,0.114286,-1.0,0.014286,-0.25,0.114286,-0.222222,0.313953,-0.555556,0.104651,0.0,0.05814,-0.470588,0.197674
77392,2025,bl1,16,2026-01-10T18:30:00+01:00,6,Bayer 04 Leverkusen,16,VfB Stuttgart,train,0.888889,0.108434,-1.0,0.012048,-1.0,0.012048,1.2,0.060241,0.0,0.08642,0.0,0.061728,-0.5,0.049383,1.25,0.049383
77397,2025,bl1,16,2026-01-11T15:30:00+01:00,87,Borussia Mönchengladbach,95,FC Augsburg,train,-0.6875,0.2,0.5,0.1,0.0,0.025,0.142857,0.0875,-0.666667,0.151899,-0.052632,0.240506,0.0,0.025316,0.833333,0.151899
77391,2025,bl1,16,2026-01-11T17:30:00+01:00,40,FC Bayern München,131,VfL Wolfsburg,train,1.189189,0.430233,0.75,0.186047,0.333333,0.104651,1.0,0.139535,0.0,0.2,0.6,0.055556,0.0,0.011111,0.833333,0.133333
77404,2025,bl1,17,2026-01-13T18:30:00+01:00,16,VfB Stuttgart,91,Eintracht Frankfurt,train,1.266667,0.592105,0.692308,0.171053,-0.333333,0.078947,1.48,0.328947,0.238095,0.2625,0.25,0.1,-1.0,0.0375,0.666667,0.1125
77401,2025,bl1,17,2026-01-13T20:30:00+01:00,7,Borussia Dortmund,134,SV Werder Bremen,train,0.027027,0.430233,-0.133333,0.174419,-0.25,0.046512,-0.105263,0.22093,-1.0,0.192308,0.590909,0.282051,0.090909,0.141026,0.818182,0.141026
77402,2025,bl1,17,2026-01-13T20:30:00+01:00,81,1. FSV Mainz 05,199,1. FC Heidenheim 1846,train,-0.666667,0.388889,-0.857143,0.12963,-1.0,0.018519,0.1,0.185185,-0.853659,0.569444,0.705882,0.236111,1.0,0.069444,0.272727,0.152778
77405,2025,bl1,17,2026-01-14T18:30:00+01:00,131,VfL Wolfsburg,98,FC St. Pauli,train,-1.894737,0.535211,0.333333,0.084507,-0.666667,0.042254,-0.75,0.112676,-0.2,0.066667,-0.777778,0.12,-0.888889,0.12,0.2,0.066667
77403,2025,bl1,17,2026-01-14T20:30:00+01:00,1635,RB Leipzig,112,SC Freiburg,train,-0.428571,0.089744,0.75,0.25641,0.833333,0.076923,0.333333,0.076923,0.548387,0.413333,-0.272727,0.146667,0.2,0.066667,1.0,0.093333
77407,2025,bl1,17,2026-01-14T20:30:00+01:00,175,TSG Hoffenheim,87,Borussia Mönchengladbach,train,0.5,0.05,0.0,0.025,0.333333,0.0375,1.0,0.0375,0.933333,0.272727,-0.2,0.090909,-1.0,0.036364,1.111111,0.163636
77408,2025,bl1,17,2026-01-14T20:30:00+01:00,65,1. FC Köln,40,FC Bayern München,train,-1.0,0.292683,-0.555556,0.219512,-0.666667,0.073171,-0.526316,0.231707,1.633333,0.379747,-0.444444,0.113924,-0.2,0.063291,1.3125,0.202532
77406,2025,bl1,17,2026-01-15T20:30:00+01:00,95,FC Augsburg,80,1. FC Union Berlin,train,-1.181818,0.146667,-0.636364,0.146667,-1.0,0.013333,-1.0,0.026667,0.833333,0.4,-1.0,0.026667,0.0,0.0,1.090909,0.293333
77412,2025,bl1,18,2026-01-16T20:30:00+01:00,134,SV Werder Bremen,91,Eintracht Frankfurt,train,-1.333333,0.461538,-0.55,0.25641,-1.0,0.089744,-0.3,0.25641,-0.971429,0.472973,-1.125,0.324324,-1.0,0.108108,-0.65,0.27027
77410,2025,bl1,18,2026-01-17T15:30:00+01:00,7,Borussia Dortmund,98,FC St. Pauli,train,0.7,0.361446,-1.0,0.13253,-1.0,0.072289,0.142857,0.084337,-0.923077,0.5,-1.166667,0.076923,-1.0,0.012821,0.0,0.076923
77414,2025,bl1,18,2026-01-17T15:30:00+01:00,131,VfL Wolfsburg,199,1. FC Heidenheim 1846,train,-0.733333,0.365854,-1.111111,0.109756,-0.666667,0.073171,-0.090909,0.134146,-1.0,0.584615,0.592593,0.415385,-1.0,0.015385,-0.7,0.153846
77416,2025,bl1,18,2026-01-17T15:30:00+01:00,175,TSG Hoffenheim,6,Bayer 04 Leverkusen,train,1.285714,0.265823,0.0,0.025316,1.0,0.012658,1.25,0.101266,0.0,0.168831,0.25,0.103896,1.0,0.038961,1.25,0.051948
77417,2025,bl1,18,2026-01-17T15:30:00+01:00,65,1. FC Köln,81,1. FSV Mainz 05,train,-0.826087,0.575,0.083333,0.15,0.0,0.0,0.28,0.3125,0.466667,0.241935,0.0,0.064516,-1.0,0.016129,0.5,0.096774
77418,2025,bl1,18,2026-01-17T15:30:00+01:00,100,Hamburger SV,87,Borussia Mönchengladbach,train,0.454545,0.139241,-0.666667,0.075949,0.0,0.012658,0.333333,0.075949,-0.84,0.347222,0.25,0.055556,0.0,0.0,-0.25,0.111111
77411,2025,bl1,18,2026-01-17T18:30:00+01:00,1635,RB Leipzig,40,FC Bayern München,train,0.6875,0.405063,0.058824,0.21519,0.181818,0.139241,1.117647,0.21519,1.5,0.452381,-0.473684,0.22619,-0.25,0.095238,0.833333,0.071429
77413,2025,bl1,18,2026-01-18T15:30:00+01:00,16,VfB Stuttgart,80,1. FC Union Berlin,train,1.111111,0.6,1.0,0.055556,0.333333,0.033333,1.066667,0.333333,0.521739,0.315068,-0.857143,0.09589,1.0,0.013699,0.846154,0.178082
77415,2025,bl1,18,2026-01-18T17:30:00+01:00,95,FC Augsburg,112,SC Freiburg,train,-0.230769,0.464286,0.363636,0.196429,1.0,0.017857,0.666667,0.214286,-0.615385,0.366197,0.111111,0.126761,0.75,0.056338,0.777778,0.126761
77426,2025,bl1,19,2026-01-23T20:30:00+01:00,98,FC St. Pauli,100,Hamburger SV,train,-1.074074,0.36,0.214286,0.186667,-0.5,0.053333,0.4,0.266667,0.368421,0.287879,0.47619,0.318182,-1.0,0.015152,1.0,0.19697
77419,2025,bl1,19,2026-01-24T15:30:00+01:00,40,FC Bayern München,95,FC Augsburg,train,1.371429,0.406977,0.307692,0.151163,-0.5,0.046512,0.916667,0.139535,-0.571429,0.175,-0.181818,0.275,-1.0,0.075,0.888889,0.225
77420,2025,bl1,19,2026-01-24T15:30:00+01:00,6,Bayer 04 Leverkusen,134,SV Werder Bremen,train,-0.3,0.238095,0.307692,0.154762,1.0,0.047619,0.307692,0.154762,-0.3,0.123457,0.166667,0.148148,-1.0,0.037037,0.6,0.123457
77421,2025,bl1,19,2026-01-24T15:30:00+01:00,91,Eintracht Frankfurt,175,TSG Hoffenheim,train,-1.0,0.480519,-0.5,0.25974,-1.0,0.038961,-0.411765,0.220779,1.222222,0.225,0.5,0.05,1.0,0.0125,1.0,0.1375
77423,2025,bl1,19,2026-01-24T15:30:00+01:00,81,1. FSV Mainz 05,131,VfL Wolfsburg,train,-0.692308,0.313253,0.903226,0.373494,1.0,0.108434,0.733333,0.180723,-0.333333,0.107143,0.714286,0.083333,0.75,0.047619,0.625,0.095238
77427,2025,bl1,19,2026-01-24T15:30:00+01:00,199,1. FC Heidenheim 1846,1635,RB Leipzig,train,-0.7,0.224719,0.2,0.11236,0.0,0.022472,0.5,0.067416,-0.478261,0.270588,-0.538462,0.152941,-0.8,0.058824,0.909091,0.129412
77425,2025,bl1,19,2026-01-24T18:30:00+01:00,80,1. FC Union Berlin,7,Borussia Dortmund,train,0.538462,0.149425,0.166667,0.068966,0.0,0.0,0.833333,0.137931,-0.148148,0.325301,-0.909091,0.13253,-0.5,0.024096,-0.166667,0.216867
77424,2025,bl1,19,2026-01-25T15:30:00+01:00,87,Borussia Mönchengladbach,16,VfB Stuttgart,train,-0.909091,0.148649,-0.090909,0.148649,-0.2,0.067568,-0.333333,0.081081,-0.384615,0.168831,0.25,0.051948,-1.0,0.012987,0.0,0.064935
77422,2025,bl1,19,2026-01-25T17:30:00+01:00,112,SC Freiburg,65,1. FC Köln,train,0.852941,0.425,0.0,0.125,-1.0,0.025,1.0,0.15,0.357143,0.166667,-0.714286,0.083333,0.666667,0.035714,0.727273,0.130952
77395,2025,bl1,16,2026-01-27T20:30:00+01:00,134,SV Werder Bremen,175,TSG Hoffenheim,train,-1.166667,0.346154,-0.714286,0.134615,-0.5,0.038462,0.2,0.096154,1.034483,0.39726,0.0,0.041096,1.0,0.013699,1.0,0.09589
77399,2025,bl1,16,2026-01-27T20:30:00+01:00,98,FC St. Pauli,1635,RB Leipzig,train,-0.84,0.362319,0.375,0.115942,0.5,0.028986,0.428571,0.101449,0.045455,0.305556,1.0,0.041667,0.0,0.0,0.545455,0.152778
77435,2025,bl1,20,2026-01-30T20:30:00+01:00,65,1. FC Köln,131,VfL Wolfsburg,train,-0.625,0.292683,-0.277778,0.219512,-1.0,0.012195,0.333333,0.146341,-1.304348,0.255556,-0.4375,0.177778,0.0,0.044444,-0.2,0.166667
77428,2025,bl1,20,2026-01-31T15:30:00+01:00,91,Eintracht Frankfurt,6,Bayer 04 Leverkusen,train,-1.146341,0.506173,0.484848,0.407407,0.2,0.061728,-0.454545,0.271605,0.724138,0.337209,1.0,0.023256,-1.0,0.011628,0.833333,0.069767
77430,2025,bl1,20,2026-01-31T15:30:00+01:00,1635,RB Leipzig,81,1. FSV Mainz 05,train,0.0,0.230769,-0.45,0.25641,-0.888889,0.115385,0.166667,0.076923,0.052632,0.271429,0.666667,0.085714,1.0,0.028571,1.0,0.042857
77431,2025,bl1,20,2026-01-31T15:30:00+01:00,134,SV Werder Bremen,87,Borussia Mönchengladbach,train,-1.428571,0.345679,-0.777778,0.222222,0.0,0.061728,-0.875,0.197531,-0.913043,0.267442,0.428571,0.081395,1.0,0.023256,-0.2,0.05814
77433,2025,bl1,20,2026-01-31T15:30:00+01:00,95,FC Augsburg,98,FC St. Pauli,train,0.795455,0.5,-0.285714,0.159091,-0.6,0.056818,1.166667,0.204545,-0.347826,0.283951,0.571429,0.08642,-0.666667,0.037037,1.0,0.08642
77434,2025,bl1,20,2026-01-31T15:30:00+01:00,175,TSG Hoffenheim,80,1. FC Union Berlin,train,1.310345,0.353659,-0.4,0.121951,1.0,0.012195,1.2,0.121951,-0.764706,0.220779,0.0,0.103896,1.0,0.025974,0.222222,0.116883
77436,2025,bl1,20,2026-01-31T18:30:00+01:00,100,Hamburger SV,40,FC Bayern München,train,-0.5,0.170732,-1.0,0.170732,-1.0,0.060976,0.833333,0.073171,0.641509,0.609195,0.692308,0.149425,-0.5,0.091954,1.055556,0.206897
77432,2025,bl1,20,2026-02-01T15:30:00+01:00,16,VfB Stuttgart,112,SC Freiburg,train,0.5,0.344828,1.0,0.045977,1.0,0.022989,0.6,0.172414,0.384615,0.453488,-0.666667,0.174419,-0.111111,0.104651,0.692308,0.151163
77429,2025,bl1,20,2026-02-01T17:30:00+01:00,7,Borussia Dortmund,199,1. FC Heidenheim 1846,train,0.73913,0.267442,-0.125,0.093023,0.5,0.023256,1.0,0.046512,-1.1,0.465116,0.666667,0.139535,0.0,0.0,0.818182,0.127907
77442,2025,bl1,21,2026-02-06T20:30:00+01:00,80,1. FC Union Berlin,91,Eintracht Frankfurt,train,-0.583333,0.164384,0.0,0.041096,0.0,0.027397,0.285714,0.09589,-1.102564,0.481481,-0.529412,0.209877,-1.0,0.024691,-0.241379,0.358025
77438,2025,bl1,21,2026-02-07T15:30:00+01:00,112,SC Freiburg,134,SV Werder Bremen,train,0.111111,0.222222,-1.0,0.074074,0.0,0.0,1.0,0.061728,-1.272727,0.4125,-0.266667,0.1875,-0.333333,0.0375,-0.352941,0.2125
77439,2025,bl1,21,2026-02-07T15:30:00+01:00,81,1. FSV Mainz 05,95,FC Augsburg,train,0.44,0.320513,0.875,0.102564,1.0,0.012821,1.0,0.076923,0.894737,0.223529,0.916667,0.141176,0.0,0.011765,0.833333,0.070588
77441,2025,bl1,21,2026-02-07T15:30:00+01:00,131,VfL Wolfsburg,7,Borussia Dortmund,train,-0.9375,0.210526,0.5,0.105263,0.8,0.065789,0.285714,0.092105,0.807692,0.295455,-0.818182,0.25,-0.875,0.090909,0.772727,0.25
77443,2025,bl1,21,2026-02-07T15:30:00+01:00,98,FC St. Pauli,16,VfB Stuttgart,train,-0.964286,0.35,-1.444444,0.1125,-1.0,0.025,-0.333333,0.075,1.2,0.4375,-0.5,0.125,-0.333333,0.1125,1.166667,0.075
77444,2025,bl1,21,2026-02-07T15:30:00+01:00,199,1. FC Heidenheim 1846,100,Hamburger SV,train,-1.074074,0.303371,-0.1,0.11236,1.0,0.011236,0.5,0.044944,-0.090909,0.139241,0.6,0.063291,1.0,0.012658,1.0,0.050633
77440,2025,bl1,21,2026-02-07T18:30:00+01:00,87,Borussia Mönchengladbach,6,Bayer 04 Leverkusen,train,-0.777778,0.123288,0.666667,0.123288,1.0,0.013699,0.666667,0.082192,1.0,0.333333,0.0,0.027778,0.0,0.0,1.375,0.111111
77445,2025,bl1,21,2026-02-08T15:30:00+01:00,65,1. FC Köln,1635,RB Leipzig,train,0.666667,0.139535,0.1,0.116279,-1.0,0.034884,1.0,0.081395,-0.588235,0.242857,0.125,0.114286,1.0,0.057143,0.444444,0.128571
77437,2025,bl1,21,2026-02-08T17:30:00+01:00,40,FC Bayern München,175,TSG Hoffenheim,train,0.35,0.263158,1.0,0.052632,0.2,0.065789,0.4,0.065789,1.208333,0.32,0.0,0.0,1.0,0.013333,0.8,0.066667
77448,2025,bl1,22,2026-02-13T20:30:00+01:00,7,Borussia Dortmund,81,1. FSV Mainz 05,train,1.433333,0.38961,-0.884615,0.337662,-0.428571,0.090909,1.0,0.298701,1.166667,0.473684,0.6,0.065789,1.0,0.065789,1.454545,0.289474
77446,2025,bl1,22,2026-02-14T15:30:00+01:00,6,Bayer 04 Leverkusen,98,FC St. Pauli,train,0.766667,0.410959,0.25,0.109589,1.0,0.041096,1.0,0.068493,-0.041667,0.363636,1.0,0.015152,1.0,0.015152,1.0,0.075758
77447,2025,bl1,22,2026-02-14T15:30:00+01:00,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,train,-1.269231,0.298851,-0.75,0.183908,-1.111111,0.103448,-0.421053,0.218391,-0.6875,0.213333,-0.5,0.106667,-1.0,0.013333,-0.666667,0.12
77450,2025,bl1,22,2026-02-14T15:30:00+01:00,134,SV Werder Bremen,40,FC Bayern München,train,-1.322581,0.424658,-0.692308,0.178082,-1.0,0.013699,-0.210526,0.260274,0.916667,0.342857,-0.181818,0.157143,0.0,0.028571,1.076923,0.185714
77453,2025,bl1,22,2026-02-14T15:30:00+01:00,175,TSG Hoffenheim,112,SC Freiburg,train,-0.413793,0.381579,0.6,0.131579,1.0,0.013158,0.714286,0.092105,0.815789,0.506667,0.166667,0.16,-1.0,0.026667,1.391304,0.306667
77454,2025,bl1,22,2026-02-14T15:30:00+01:00,100,Hamburger SV,80,1. FC Union Berlin,train,0.791667,0.324324,-0.555556,0.121622,0.2,0.067568,1.0,0.162162,-0.875,0.222222,-0.714286,0.097222,-1.0,0.013889,0.25,0.055556
77451,2025,bl1,22,2026-02-14T18:30:00+01:00,16,VfB Stuttgart,65,1. FC Köln,train,0.103448,0.349398,-0.1,0.120482,0.166667,0.072289,0.75,0.144578,-0.871795,0.448276,-0.238095,0.241379,0.166667,0.068966,0.76,0.287356
77452,2025,bl1,22,2026-02-15T15:30:00+01:00,95,FC Augsburg,199,1. FC Heidenheim 1846,train,-0.368421,0.240506,0.666667,0.037975,0.0,0.0,0.363636,0.139241,-1.325,0.506329,-1.0,0.063291,-1.0,0.012658,-0.133333,0.189873
77449,2025,bl1,22,2026-02-15T17:30:00+01:00,1635,RB Leipzig,131,VfL Wolfsburg,train,0.153846,0.342105,-0.307692,0.171053,-0.6,0.065789,-0.142857,0.092105,-1.35,0.246914,-0.75,0.049383,-1.0,0.012346,0.0,0.111111
